"","X1","G_means","gen_factor","exp_env_factor","E_means","data.type","row"
"6892","G_2",0.862039945663173,"G_2","E_2",-0.66029577211756,"means",16004
"6893","11",-0.803594649139433,"G_1","E_1",0.157948693763021,"raw.ne",16004
"6894","21",0.803594649139433,"G_2","E_2",-0.157948693763021,"raw.ne",16004
"6895","G_11",-0.803594649139434,"G_1","E_1",0.157948693763021,"mean.ne",16004
"6896","G_21",0.803594649139434,"G_2","E_2",-0.157948693763021,"mean.ne",16004
"6897","1",0.509077238476391,"G_1","E_1",-0.0778180141024854,"raw",16005
"6898","2",-0.76974025999223,"G_2","E_2",-0.182845007413354,"raw",16005
"6899","G_1",0.509077238476391,"G_1","E_1",-0.0778180141024855,"means",16005
"6900","G_2",-0.76974025999223,"G_2","E_2",-0.182845007413354,"means",16005
"6901","11",0.80867185736396,"G_1","E_1",-0.148039848164895,"raw.ne",16005
"6902","21",-0.80867185736396,"G_2","E_2",0.148039848164895,"raw.ne",16005
"6903","G_11",0.80867185736396,"G_1","E_1",-0.148039848164895,"mean.ne",16005
"6904","G_21",-0.80867185736396,"G_2","E_2",0.148039848164895,"mean.ne",16005
"6905","1",0.26344001251865,"G_1","E_1",-0.583061921380135,"raw",16006
"6906","2",0.0574230619999632,"G_2","E_2",0.903924995898748,"raw",16006
"6907","G_1",0.26344001251865,"G_1","E_1",-0.583061921380135,"means",16006
"6908","G_2",0.0574230619999632,"G_2","E_2",0.903924995898748,"means",16006
"6909","11",0.266932612701761,"G_1","E_1",-0.823263774685163,"raw.ne",16006
"6910","21",-0.266932612701761,"G_2","E_2",0.823263774685163,"raw.ne",16006
"6911","G_11",0.266932612701761,"G_1","E_1",-0.823263774685163,"mean.ne",16006
"6912","G_21",-0.266932612701761,"G_2","E_2",0.823263774685163,"mean.ne",16006
"6913","1",-0.102828329205633,"G_1","E_1",0.115105535681906,"raw",16007
"6914","2",-0.459862344205,"G_2","E_2",-0.677796209092539,"raw",16007
"6915","G_1",-0.102828329205633,"G_1","E_1",0.115105535681907,"means",16007
"6916","G_2",-0.459862344205,"G_2","E_2",-0.677796209092539,"means",16007
"6917","11",0.239846698586525,"G_1","E_1",0.307928408543285,"raw.ne",16007
"6918","21",-0.239846698586525,"G_2","E_2",-0.307928408543285,"raw.ne",16007
"6919","G_11",0.239846698586525,"G_1","E_1",0.307928408543285,"mean.ne",16007
"6920","G_21",-0.239846698586525,"G_2","E_2",-0.307928408543285,"mean.ne",16007
"6921","1",-0.371977577664552,"G_1","E_1",-0.750205705700375,"raw",16008
"6922","2",0.42374056362618,"G_2","E_2",0.801968691662003,"raw",16008
"6923","G_1",-0.371977577664552,"G_1","E_1",-0.750205705700375,"means",16008
"6924","G_2",0.42374056362618,"G_2","E_2",0.801968691662003,"means",16008
"6925","11",-0.310510233752591,"G_1","E_1",-0.763267868533475,"raw.ne",16008
"6926","21",0.310510233752591,"G_2","E_2",0.763267868533475,"raw.ne",16008
"6927","G_11",-0.310510233752591,"G_1","E_1",-0.763267868533476,"mean.ne",16008
"6928","G_21",0.310510233752591,"G_2","E_2",0.763267868533475,"mean.ne",16008
"6929","1",0.229303209201736,"G_1","E_1",-0.246531635466756,"raw",16009
"6930","2",0.356402274060505,"G_2","E_2",0.832237118728998,"raw",16009
"6931","G_1",0.229303209201736,"G_1","E_1",-0.246531635466756,"means",16009
"6932","G_2",0.356402274060505,"G_2","E_2",0.832237118728998,"means",16009
"6933","11",-0.135426650058075,"G_1","E_1",-0.804203299957229,"raw.ne",16009
"6934","21",0.135426650058073,"G_2","E_2",0.804203299957228,"raw.ne",16009
"6935","G_11",-0.135426650058075,"G_1","E_1",-0.804203299957229,"mean.ne",16009
"6936","G_21",0.135426650058073,"G_2","E_2",0.804203299957228,"mean.ne",16009
"6937","1",-0.735047674808808,"G_1","E_1",0.864923570972449,"raw",16010
"6938","2",1.38299936391083,"G_2","E_2",-0.216971881870423,"raw",16010
"6939","G_1",-0.735047674808808,"G_1","E_1",0.864923570972449,"means",16010
"6940","G_2",1.38299936391083,"G_2","E_2",-0.216971881870423,"means",16010
"6941","11",-0.854213830741952,"G_1","E_1",0.133927840719554,"raw.ne",16010
"6942","21",0.854213830741952,"G_2","E_2",-0.133927840719553,"raw.ne",16010
"6943","G_11",-0.854213830741952,"G_1","E_1",0.133927840719553,"mean.ne",16010
"6944","G_21",0.854213830741952,"G_2","E_2",-0.133927840719553,"mean.ne",16010
"6945","1",-0.633695842199887,"G_1","E_1",-0.127120549075585,"raw",16011
"6946","2",0.921531627999528,"G_2","E_2",0.414956334875226,"raw",16011
"6947","G_1",-0.633695842199887,"G_1","E_1",-0.127120549075585,"means",16011
"6948","G_2",0.921531627999528,"G_2","E_2",0.414956334875226,"means",16011
"6949","11",-0.698798850267194,"G_1","E_1",0.487804837331023,"raw.ne",16011
"6950","21",0.698798850267194,"G_2","E_2",-0.487804837331023,"raw.ne",16011
"6951","G_11",-0.698798850267194,"G_1","E_1",0.487804837331023,"mean.ne",16011
"6952","G_21",0.698798850267194,"G_2","E_2",-0.487804837331023,"mean.ne",16011
"6953","1",0.653040857391258,"G_1","E_1",-0.442617804642214,"raw",16012
"6954","2",-0.797226957107117,"G_2","E_2",0.298431704926356,"raw",16012
"6955","G_1",0.653040857391259,"G_1","E_1",-0.442617804642214,"means",16012
"6956","G_2",-0.797226957107117,"G_2","E_2",0.298431704926356,"means",16012
"6957","11",0.656354826049313,"G_1","E_1",-0.401866092716322,"raw.ne",16012
"6958","21",-0.656354826049313,"G_2","E_2",0.401866092716322,"raw.ne",16012
"6959","G_11",0.656354826049313,"G_1","E_1",-0.401866092716322,"mean.ne",16012
"6960","G_21",-0.656354826049313,"G_2","E_2",0.401866092716322,"mean.ne",16012
"6961","1",-0.791399107346371,"G_1","E_1",0.154854370440782,"raw",16013
"6962","2",0.404472667981345,"G_2","E_2",-0.541780809805808,"raw",16013
"6963","G_1",-0.791399107346371,"G_1","E_1",0.154854370440782,"means",16013
"6964","G_2",0.404472667981345,"G_2","E_2",-0.541780809805808,"means",16013
"6965","11",-0.862932426106736,"G_1","E_1",0.0603316047073461,"raw.ne",16013
"6966","21",0.862932426106736,"G_2","E_2",-0.060331604707346,"raw.ne",16013
"6967","G_11",-0.862932426106736,"G_1","E_1",0.0603316047073459,"mean.ne",16013
"6968","G_21",0.862932426106736,"G_2","E_2",-0.0603316047073461,"mean.ne",16013
"6969","1",-1.26347813986585,"G_1","E_1",-0.344829545916194,"raw",16014
"6970","2",0.84302900401509,"G_2","E_2",-0.0756195899345621,"raw",16014
"6971","G_1",-1.26347813986585,"G_1","E_1",-0.344829545916194,"means",16014
"6972","G_2",0.84302900401509,"G_2","E_2",-0.0756195899345622,"means",16014
"6973","11",-0.82524137662924,"G_1","E_1",-0.213397068234522,"raw.ne",16014
"6974","21",0.825241376629241,"G_2","E_2",0.213397068234523,"raw.ne",16014
"6975","G_11",-0.825241376629241,"G_1","E_1",-0.213397068234522,"mean.ne",16014
"6976","G_21",0.825241376629241,"G_2","E_2",0.213397068234522,"mean.ne",16014
"6977","1",0.500414609885808,"G_1","E_1",-0.344237277913089,"raw",16015
"6978","2",-0.318140309237812,"G_2","E_2",0.526511578561086,"raw",16015
"6979","G_1",0.500414609885808,"G_1","E_1",-0.344237277913089,"means",16015
"6980","G_2",-0.318140309237811,"G_2","E_2",0.526511578561086,"means",16015
"6981","11",0.472433267529119,"G_1","E_1",-0.720015265693809,"raw.ne",16015
"6982","21",-0.472433267529119,"G_2","E_2",0.720015265693809,"raw.ne",16015
"6983","G_11",0.472433267529119,"G_1","E_1",-0.720015265693809,"mean.ne",16015
"6984","G_21",-0.472433267529119,"G_2","E_2",0.720015265693809,"mean.ne",16015
"6985","1",-0.808587972520927,"G_1","E_1",-0.49269643065082,"raw",16016
"6986","2",0.582191252595409,"G_2","E_2",0.266299710725303,"raw",16016
"6987","G_1",-0.808587972520927,"G_1","E_1",-0.49269643065082,"means",16016
"6988","G_2",0.582191252595409,"G_2","E_2",0.266299710725303,"means",16016
"6989","11",-0.721193087711522,"G_1","E_1",-0.441347230542792,"raw.ne",16016
"6990","21",0.721193087711522,"G_2","E_2",0.441347230542792,"raw.ne",16016
"6991","G_11",-0.721193087711522,"G_1","E_1",-0.441347230542792,"mean.ne",16016
"6992","G_21",0.721193087711522,"G_2","E_2",0.441347230542792,"mean.ne",16016
"6993","1",-0.897010197008753,"G_1","E_1",-0.334195198997906,"raw",16017
"6994","2",1.03731775250676,"G_2","E_2",0.474502754495912,"raw",16017
"6995","G_1",-0.897010197008753,"G_1","E_1",-0.334195198997907,"means",16017
"6996","G_2",1.03731775250676,"G_2","E_2",0.474502754495912,"means",16017
"6997","11",-0.76940646981735,"G_1","E_1",-0.244479218860467,"raw.ne",16017
"6998","21",0.76940646981735,"G_2","E_2",0.244479218860468,"raw.ne",16017
"6999","G_11",-0.76940646981735,"G_1","E_1",-0.244479218860467,"mean.ne",16017
"7000","G_21",0.76940646981735,"G_2","E_2",0.244479218860467,"mean.ne",16017
"7001","1",-0.478467417058473,"G_1","E_1",0.0491438738776481,"raw",16018
"7002","2",0.968302869201786,"G_2","E_2",0.440691578265664,"raw",16018
"7003","G_1",-0.478467417058473,"G_1","E_1",0.0491438738776481,"means",16018
"7004","G_2",0.968302869201786,"G_2","E_2",0.440691578265664,"means",16018
"7005","11",-0.630544150790804,"G_1","E_1",-0.0253402938425746,"raw.ne",16018
"7006","21",0.630544150790804,"G_2","E_2",0.0253402938425746,"raw.ne",16018
"7007","G_11",-0.630544150790804,"G_1","E_1",-0.0253402938425743,"mean.ne",16018
"7008","G_21",0.630544150790804,"G_2","E_2",0.0253402938425743,"mean.ne",16018
"7009","1",-0.695226239142745,"G_1","E_1",0.578829307940551,"raw",16019
"7010","2",0.697552735087708,"G_2","E_2",-0.576502811995588,"raw",16019
"7011","G_1",-0.695226239142745,"G_1","E_1",0.578829307940551,"means",16019
"7012","G_2",0.697552735087708,"G_2","E_2",-0.576502811995588,"means",16019
"7013","11",-0.58707584422426,"G_1","E_1",0.477242439381855,"raw.ne",16019
"7014","21",0.58707584422426,"G_2","E_2",-0.477242439381855,"raw.ne",16019
"7015","G_11",-0.58707584422426,"G_1","E_1",0.477242439381855,"mean.ne",16019
"7016","G_21",0.58707584422426,"G_2","E_2",-0.477242439381855,"mean.ne",16019
"7017","1",-0.839055325131244,"G_1","E_1",-0.243317014924508,"raw",16020
"7018","2",1.08720533873652,"G_2","E_2",0.491467028529778,"raw",16020
"7019","G_1",-0.839055325131245,"G_1","E_1",-0.243317014924508,"means",16020
"7020","G_2",1.08720533873652,"G_2","E_2",0.491467028529778,"means",16020
"7021","11",-0.78703707012456,"G_1","E_1",-0.337183131516895,"raw.ne",16020
"7022","21",0.787037070124561,"G_2","E_2",0.337183131516895,"raw.ne",16020
"7023","G_11",-0.787037070124561,"G_1","E_1",-0.337183131516895,"mean.ne",16020
"7024","G_21",0.787037070124561,"G_2","E_2",0.337183131516895,"mean.ne",16020
"7025","1",0.483017343449489,"G_1","E_1",0.370290410189025,"raw",16021
"7026","2",-0.854540051597615,"G_2","E_2",-0.741813118337151,"raw",16021
"7027","G_1",0.48301734344949,"G_1","E_1",0.370290410189025,"means",16021
"7028","G_2",-0.854540051597615,"G_2","E_2",-0.741813118337151,"means",16021
"7029","11",0.800665301783609,"G_1","E_1",0.144758146176931,"raw.ne",16021
"7030","21",-0.800665301783609,"G_2","E_2",-0.144758146176932,"raw.ne",16021
"7031","G_11",0.800665301783609,"G_1","E_1",0.144758146176931,"mean.ne",16021
"7032","G_21",-0.800665301783609,"G_2","E_2",-0.144758146176931,"mean.ne",16021
"7033","1",0.314721679032721,"G_1","E_1",-0.750123944292692,"raw",16022
"7034","2",-0.0986528538843959,"G_2","E_2",0.966192769441017,"raw",16022
"7035","G_1",0.314721679032721,"G_1","E_1",-0.750123944292693,"means",16022
"7036","G_2",-0.098652853884396,"G_2","E_2",0.966192769441018,"means",16022
"7037","11",0.31544274113752,"G_1","E_1",-0.800811230762524,"raw.ne",16022
"7038","21",-0.31544274113752,"G_2","E_2",0.800811230762525,"raw.ne",16022
"7039","G_11",0.31544274113752,"G_1","E_1",-0.800811230762524,"mean.ne",16022
"7040","G_21",-0.31544274113752,"G_2","E_2",0.800811230762525,"mean.ne",16022
"7041","1",-0.220975378303363,"G_1","E_1",0.0864761941189094,"raw",16023
"7042","2",0.438567971024526,"G_2","E_2",0.131116398602254,"raw",16023
"7043","G_1",-0.220975378303363,"G_1","E_1",0.0864761941189091,"means",16023
"7044","G_2",0.438567971024526,"G_2","E_2",0.131116398602254,"means",16023
"7045","11",-0.340607411576133,"G_1","E_1",-0.222223921711589,"raw.ne",16023
"7046","21",0.340607411576133,"G_2","E_2",0.222223921711589,"raw.ne",16023
"7047","G_11",-0.340607411576133,"G_1","E_1",-0.222223921711589,"mean.ne",16023
"7048","G_21",0.340607411576133,"G_2","E_2",0.222223921711589,"mean.ne",16023
"7049","1",-0.523899466265816,"G_1","E_1",-0.243015658082659,"raw",16024
"7050","2",1.01312208491508,"G_2","E_2",0.732238276731928,"raw",16024
"7051","G_1",-0.523899466265817,"G_1","E_1",-0.24301565808266,"means",16024
"7052","G_2",1.01312208491509,"G_2","E_2",0.732238276731928,"means",16024
"7053","11",-0.661733218957701,"G_1","E_1",-0.289765365698981,"raw.ne",16024
"7054","21",0.661733218957701,"G_2","E_2",0.289765365698981,"raw.ne",16024
"7055","G_11",-0.661733218957701,"G_1","E_1",-0.289765365698981,"mean.ne",16024
"7056","G_21",0.661733218957701,"G_2","E_2",0.289765365698981,"mean.ne",16024
"7057","1",0.652067519948398,"G_1","E_1",-0.450037114712391,"raw",16025
"7058","2",-0.929101020062621,"G_2","E_2",0.173003614598168,"raw",16025
"7059","G_1",0.652067519948398,"G_1","E_1",-0.450037114712391,"means",16025
"7060","G_2",-0.92910102006262,"G_2","E_2",0.173003614598168,"means",16025
"7061","11",0.460312569763955,"G_1","E_1",-0.40652654503211,"raw.ne",16025
"7062","21",-0.460312569763955,"G_2","E_2",0.40652654503211,"raw.ne",16025
"7063","G_11",0.460312569763955,"G_1","E_1",-0.40652654503211,"mean.ne",16025
"7064","G_21",-0.460312569763955,"G_2","E_2",0.40652654503211,"mean.ne",16025
"7065","1",0.846867189581621,"G_1","E_1",0.479214727757144,"raw",16026
"7066","2",-0.850386607971025,"G_2","E_2",-0.482734146146548,"raw",16026
"7067","G_1",0.846867189581622,"G_1","E_1",0.479214727757145,"means",16026
"7068","G_2",-0.850386607971024,"G_2","E_2",-0.482734146146547,"means",16026
"7069","11",0.627269300415127,"G_1","E_1",0.465230115659437,"raw.ne",16026
"7070","21",-0.627269300415128,"G_2","E_2",-0.465230115659437,"raw.ne",16026
"7071","G_11",0.627269300415128,"G_1","E_1",0.465230115659437,"mean.ne",16026
"7072","G_21",-0.627269300415128,"G_2","E_2",-0.465230115659437,"mean.ne",16026
"7073","1",-0.905624592973711,"G_1","E_1",0.423978950503537,"raw",16027
"7074","2",1.07856812065801,"G_2","E_2",-0.251035422819239,"raw",16027
"7075","G_1",-0.905624592973711,"G_1","E_1",0.423978950503537,"means",16027
"7076","G_2",1.07856812065801,"G_2","E_2",-0.251035422819239,"means",16027
"7077","11",-0.786818150409802,"G_1","E_1",0.246209220293899,"raw.ne",16027
"7078","21",0.786818150409802,"G_2","E_2",-0.246209220293899,"raw.ne",16027
"7079","G_11",-0.786818150409802,"G_1","E_1",0.246209220293899,"mean.ne",16027
"7080","G_21",0.786818150409802,"G_2","E_2",-0.246209220293899,"mean.ne",16027
"7081","1",-0.480957173543723,"G_1","E_1",0.784172069946234,"raw",16028
"7082","2",0.836990357246533,"G_2","E_2",-0.428138886243424,"raw",16028
"7083","G_1",-0.480957173543724,"G_1","E_1",0.784172069946234,"means",16028
"7084","G_2",0.836990357246533,"G_2","E_2",-0.428138886243424,"means",16028
"7085","11",-0.284469464921828,"G_1","E_1",0.676521482791969,"raw.ne",16028
"7086","21",0.284469464921828,"G_2","E_2",-0.676521482791969,"raw.ne",16028
"7087","G_11",-0.284469464921828,"G_1","E_1",0.676521482791969,"mean.ne",16028
"7088","G_21",0.284469464921828,"G_2","E_2",-0.676521482791969,"mean.ne",16028
"7089","1",0.326457259085125,"G_1","E_1",-0.651827196930335,"raw",16029
"7090","2",-0.826893537356731,"G_2","E_2",0.151390918658729,"raw",16029
"7091","G_1",0.326457259085125,"G_1","E_1",-0.651827196930335,"means",16029
"7092","G_2",-0.826893537356731,"G_2","E_2",0.151390918658729,"means",16029
"7093","11",0.415448589471343,"G_1","E_1",-0.75986219204806,"raw.ne",16029
"7094","21",-0.415448589471343,"G_2","E_2",0.759862192048061,"raw.ne",16029
"7095","G_11",0.415448589471343,"G_1","E_1",-0.75986219204806,"mean.ne",16029
"7096","G_21",-0.415448589471343,"G_2","E_2",0.75986219204806,"mean.ne",16029
"7097","1",0.751167688501818,"G_1","E_1",-0.192045998007308,"raw",16030
"7098","2",-0.795665035464801,"G_2","E_2",0.147548651044325,"raw",16030
"7099","G_1",0.751167688501818,"G_1","E_1",-0.192045998007308,"means",16030
"7100","G_2",-0.795665035464801,"G_2","E_2",0.147548651044326,"means",16030
"7101","11",0.681958738707804,"G_1","E_1",-0.32618336241615,"raw.ne",16030
"7102","21",-0.681958738707804,"G_2","E_2",0.32618336241615,"raw.ne",16030
"7103","G_11",0.681958738707804,"G_1","E_1",-0.326183362416151,"mean.ne",16030
"7104","G_21",-0.681958738707804,"G_2","E_2",0.326183362416151,"mean.ne",16030
"7105","1",0.753834443476936,"G_1","E_1",-0.0469791183133306,"raw",16031
"7106","2",-0.834746298013346,"G_2","E_2",-0.0339327362230794,"raw",16031
"7107","G_1",0.753834443476936,"G_1","E_1",-0.0469791183133303,"means",16031
"7108","G_2",-0.834746298013346,"G_2","E_2",-0.0339327362230792,"means",16031
"7109","11",0.865896431616612,"G_1","E_1",-0.0138756469953478,"raw.ne",16031
"7110","21",-0.865896431616612,"G_2","E_2",0.0138756469953478,"raw.ne",16031
"7111","G_11",0.865896431616613,"G_1","E_1",-0.0138756469953477,"mean.ne",16031
"7112","G_21",-0.865896431616612,"G_2","E_2",0.0138756469953479,"mean.ne",16031
"7113","1",-0.236763480970785,"G_1","E_1",-0.847166154545177,"raw",16032
"7114","2",0.428892771840901,"G_2","E_2",1.03929544541529,"raw",16032
"7115","G_1",-0.236763480970785,"G_1","E_1",-0.847166154545177,"means",16032
"7116","G_2",0.428892771840901,"G_2","E_2",1.03929544541529,"means",16032
"7117","11",-0.125724044164766,"G_1","E_1",-0.825782218354155,"raw.ne",16032
"7118","21",0.125724044164767,"G_2","E_2",0.825782218354156,"raw.ne",16032
"7119","G_11",-0.125724044164767,"G_1","E_1",-0.825782218354155,"mean.ne",16032
"7120","G_21",0.125724044164767,"G_2","E_2",0.825782218354156,"mean.ne",16032
"7121","1",-0.874924572374757,"G_1","E_1",-0.328134344213785,"raw",16033
"7122","2",0.869474292296215,"G_2","E_2",0.322684064135243,"raw",16033
"7123","G_1",-0.874924572374758,"G_1","E_1",-0.328134344213786,"means",16033
"7124","G_2",0.869474292296214,"G_2","E_2",0.322684064135243,"means",16033
"7125","11",-0.838915488876932,"G_1","E_1",-0.204457925743312,"raw.ne",16033
"7126","21",0.838915488876933,"G_2","E_2",0.204457925743312,"raw.ne",16033
"7127","G_11",-0.838915488876933,"G_1","E_1",-0.204457925743312,"mean.ne",16033
"7128","G_21",0.838915488876933,"G_2","E_2",0.204457925743312,"mean.ne",16033
"7129","1",0.759216239259362,"G_1","E_1",0.527308918526926,"raw",16034
"7130","2",-0.506582481350072,"G_2","E_2",-0.274675160617636,"raw",16034
"7131","G_1",0.759216239259362,"G_1","E_1",0.527308918526926,"means",16034
"7132","G_2",-0.506582481350072,"G_2","E_2",-0.274675160617636,"means",16034
"7133","11",0.839969113109037,"G_1","E_1",0.106541952608266,"raw.ne",16034
"7134","21",-0.839969113109038,"G_2","E_2",-0.106541952608267,"raw.ne",16034
"7135","G_11",0.839969113109037,"G_1","E_1",0.106541952608267,"mean.ne",16034
"7136","G_21",-0.839969113109037,"G_2","E_2",-0.106541952608267,"mean.ne",16034
"7137","1",-1.0407018755824,"G_1","E_1",-0.0843075846458798,"raw",16035
"7138","2",1.0459074542747,"G_2","E_2",0.0895131633381822,"raw",16035
"7139","G_1",-1.0407018755824,"G_1","E_1",-0.0843075846458804,"means",16035
"7140","G_2",1.0459074542747,"G_2","E_2",0.0895131633381818,"means",16035
"7141","11",-0.774256814637078,"G_1","E_1",-0.108247451164744,"raw.ne",16035
"7142","21",0.774256814637078,"G_2","E_2",0.108247451164745,"raw.ne",16035
"7143","G_11",-0.774256814637078,"G_1","E_1",-0.108247451164745,"mean.ne",16035
"7144","G_21",0.774256814637078,"G_2","E_2",0.108247451164745,"mean.ne",16035
"7145","1",-0.298417761938802,"G_1","E_1",-0.577356822660234,"raw",16036
"7146","2",-0.0186250586809906,"G_2","E_2",0.260314002040441,"raw",16036
"7147","G_1",-0.298417761938802,"G_1","E_1",-0.577356822660234,"means",16036
"7148","G_2",-0.0186250586809904,"G_2","E_2",0.260314002040441,"means",16036
"7149","11",-0.402777489647666,"G_1","E_1",-0.488824637219093,"raw.ne",16036
"7150","21",0.402777489647667,"G_2","E_2",0.488824637219094,"raw.ne",16036
"7151","G_11",-0.402777489647667,"G_1","E_1",-0.488824637219094,"mean.ne",16036
"7152","G_21",0.402777489647666,"G_2","E_2",0.488824637219094,"mean.ne",16036
"7153","1",0.08160799252744,"G_1","E_1",0.487970267489027,"raw",16037
