"","X1","row","replicate","env_scenario","delta_env","delta_gen","sample_size","total_samples","n_env","n_pop","std_dev","interaction","Sim_time","true_cov","covariance","covariance_lwrCI","covariance_uprCI","covariance_pvalue","true_cov_means","cov_means","cov_means_lwrCI","cov_means_uprCI","cov_means_pvalue","GxE_Anova","true_GxE_emm","GxE_emm","GxE_emm_lwrCI","GxE_emm_uprCI","GxE_emm_pvalue","true_GxE_omega","GxE_omega","GxE_omega_lwrCI","GxE_omega_uprCI","GxE_omega_pvalue","true_GxE_eta","GxE_eta","GxE_eta_lwrCI","GxE_eta_uprCI","GxE_eta_pvalue","true_GxE_SSq","GxE_SSq","GxE_SSq_lwrCI","GxE_SSq_uprCI","true_GxE_means","GxE_means","GxE_means_lwrCI","GxE_means_uprCI","GxE_means_pvalue"
"1787",1,674,1,1,0.892553131794557,0.196846465580165,16,256,4,4,0.5,0.469965529479086,7.21852802038193,-0.01,-0.01,-0.09,0.07,0.983,-0.01,-0.01,-0.07,0.05,0.99,5.76242413660491e-24,0.37,0.38,0.33,0.44,0,0.2,0.15,0.12,0.2,0,0.2,0.15,0.12,0.2,0,0.2,0.2,0.16,0.25,0.37,0.38,0.32,0.41,0
"1788",1,675,1,1,0.55284559680149,0.645889970939606,16,256,4,4,0.5,0.922345910358708,8.03446590503057,0.62,0.61,0.49,0.7,0.118,0.62,0.61,0.51,0.7,0.126,7.20105447344278e-25,0.34,0.33,0.29,0.39,0,0.15,0.13,0.1,0.18,0,0.15,0.14,0.11,0.18,0,0.15,0.17,0.13,0.22,0.34,0.33,0.31,0.4,0
"1789",1,676,1,1,0.939990390790626,-0.872947537340224,16,256,4,4,0.5,1.29586245777085,7.99939032395681,-0.54,-0.55,-0.66,-0.44,0.2,-0.54,-0.55,-0.64,-0.46,0.184,1.66246914961599e-13,0.27,0.29,0.24,0.35,0,0.1,0.07,0.05,0.11,0,0.1,0.08,0.06,0.12,0.01,0.1,0.1,0.07,0.15,0.27,0.29,0.24,0.34,0
"1790",1,677,1,1,0.536126528633758,-0.525747881270945,16,256,4,4,0.5,3.00823636120185,7.31393092870712,0.51,0.52,0.37,0.67,0.222,0.51,0.52,0.4,0.65,0.194,1.07654056348823e-58,0.7,0.69,0.64,0.75,0,0.73,0.53,0.49,0.6,0,0.73,0.54,0.5,0.6,0,0.73,0.7,0.64,0.76,0.7,0.69,0.68,0.74,0
"1791",1,678,1,1,0.838806249666959,-0.50035630678758,16,256,4,4,0.5,1.91348125830526,7.1790872613589,0.2,0.23,0.14,0.33,0.589,0.2,0.23,0.15,0.32,0.58,1.26838649003208e-27,0.3,0.37,0.32,0.43,0,0.15,0.17,0.14,0.22,0,0.15,0.18,0.14,0.23,0,0.15,0.23,0.18,0.28,0.3,0.37,0.32,0.41,0
"1792",1,679,1,1,0.771276198094711,0.914369642734528,16,256,4,4,0.5,1.29026450668927,10.3749238928159,0.74,0.61,0.52,0.71,0.117,0.74,0.61,0.54,0.7,0.124,4.67327503791477e-29,0.31,0.32,0.3,0.39,0,0.18,0.16,0.13,0.22,0,0.18,0.17,0.14,0.22,0,0.18,0.21,0.17,0.27,0.31,0.32,0.3,0.37,0
"1793",1,67,1,1,0.403242184314877,0.884439354762435,2,32,4,4,0.5,2.68557616882026,5.86011578639348,0.51,0.63,0.47,0.79,0.112,0.51,0.63,0.32,0.87,0.121,0.00168864979031738,0.62,0.42,0.36,0.53,0.42,0.57,0.28,0.25,0.46,0.06,0.57,0.34,0.29,0.48,0.33,0.57,0.38,0.31,0.5,0.62,0.42,0.4,0.6,0
"1794",1,680,1,1,0.370859147980809,0.848050123080611,16,256,4,4,0.5,1.27787069000071,7.66361623605092,0.24,0.32,0.22,0.41,0.437,0.24,0.32,0.24,0.39,0.457,6.64503176778067e-42,0.43,0.42,0.38,0.48,0,0.35,0.31,0.26,0.37,0,0.35,0.31,0.27,0.38,0,0.35,0.4,0.34,0.47,0.43,0.42,0.42,0.5,0
"1795",1,681,1,1,0.159137127688155,0.755770632997155,16,256,4,4,0.5,1.67783901366405,10.3938298304876,0.53,0.54,0.44,0.65,0.196,0.53,0.54,0.45,0.64,0.167,1.36441951237126e-29,0.38,0.39,0.35,0.45,0,0.2,0.19,0.15,0.25,0,0.2,0.2,0.16,0.26,0,0.2,0.25,0.2,0.32,0.38,0.39,0.37,0.46,0
"1796",1,682,1,1,0.48532761959359,-0.939445963129401,16,256,4,4,0.5,1.69773215172114,7.91776742935181,-0.04,0,-0.08,0.08,0.999,-0.04,0,-0.08,0.06,0.999,7.94549145999222e-48,0.52,0.5,0.46,0.56,0,0.42,0.35,0.31,0.4,0,0.42,0.35,0.31,0.41,0,0.42,0.44,0.39,0.5,0.52,0.5,0.48,0.55,0
"1797",1,683,1,1,0.635494578396901,-0.738057862967253,16,256,4,4,0.5,0.00443963855272159,6.49567556381226,-0.86,-0.9,-0.98,-0.79,0.003,-0.86,-0.9,-0.98,-0.81,0.008,0.0293142361024575,0,0.11,0.08,0.17,0.93,0,0.01,0,0.03,0.28,0,0.02,0.01,0.04,0.92,0,0.02,0.01,0.05,0,0.11,0.08,0.16,0.05
"1798",1,684,1,1,0.968931422568858,0.692552078980953,16,256,4,4,0.5,1.11536409457447,7.19421254396439,0.53,0.53,0.44,0.62,0.194,0.53,0.53,0.46,0.61,0.205,2.29019814307113e-27,0.41,0.38,0.33,0.44,0,0.24,0.16,0.13,0.21,0,0.24,0.17,0.14,0.22,0,0.24,0.21,0.17,0.27,0.41,0.38,0.34,0.42,0
"1799",1,685,1,1,0.227911917958409,0.240351649001241,16,256,4,4,0.5,3.55809360230342,10.3050408562024,0.32,0.32,0.19,0.45,0.437,0.32,0.32,0.21,0.42,0.436,1.5843731790715e-62,0.55,0.58,0.54,0.64,0,0.58,0.49,0.45,0.55,0,0.58,0.5,0.45,0.56,0,0.58,0.61,0.55,0.68,0.55,0.58,0.55,0.6,0
"1800",1,686,1,1,0.0738096523564309,-0.22673148708418,16,256,4,4,0.5,1.92900016791653,7.90650068918864,0.27,0.32,0.19,0.46,0.461,0.27,0.32,0.21,0.43,0.449,6.06700337380918e-52,0.6,0.57,0.52,0.62,0,0.59,0.42,0.37,0.48,0,0.59,0.43,0.38,0.49,0,0.59,0.55,0.48,0.62,0.6,0.57,0.56,0.62,0
"1801",1,687,1,1,0.294049595016986,-0.30475743394345,16,256,4,4,0.5,1.82117788646137,7.84535770018895,0.2,0.18,0.02,0.34,0.68,0.2,0.18,0.04,0.33,0.688,5.79940857601906e-70,0.67,0.71,0.66,0.77,0,0.66,0.57,0.54,0.63,0,0.66,0.58,0.54,0.64,0,0.66,0.71,0.66,0.76,0.67,0.71,0.67,0.72,0
"1802",1,688,1,1,0.877648241817951,-0.649630571715534,16,256,4,4,0.5,0.379391851469409,7.84064425627391,-0.75,-0.68,-0.77,-0.59,0.088,-0.75,-0.68,-0.76,-0.6,0.08,6.54572255903115e-09,0.2,0.2,0.16,0.27,0.19,0.07,0.05,0.03,0.08,0.02,0.07,0.05,0.04,0.09,0.14,0.07,0.07,0.05,0.11,0.2,0.2,0.16,0.24,0
"1803",1,689,1,1,0.418348104227334,-0.45074906386435,16,256,4,4,0.5,3.27813518838957,7.87282952070236,-0.14,-0.19,-0.3,-0.09,0.675,-0.14,-0.19,-0.28,-0.1,0.641,1.06157096405934e-57,0.65,0.62,0.57,0.68,0,0.59,0.43,0.38,0.49,0,0.59,0.43,0.39,0.49,0,0.59,0.53,0.47,0.59,0.65,0.62,0.58,0.65,0
"1804",1,68,1,1,0.630393797531724,-0.0201502209529281,2,32,4,4,0.5,1.50587896453915,9.02398138046265,0.07,-0.12,-0.47,0.14,0.781,0.07,-0.12,-0.47,0.33,0.783,5.17881078381911e-08,0.72,0.9,0.83,1,0,0.85,0.79,0.78,0.88,0,0.85,0.82,0.8,0.89,0,0.85,0.87,0.82,0.9,0.72,0.9,0.71,0.81,0
"1805",1,690,1,1,0.622343559283763,-0.995017722249031,16,256,4,4,0.5,1.92909896162804,7.93512760798136,-0.47,-0.56,-0.69,-0.43,0.189,-0.47,-0.56,-0.68,-0.45,0.17,3.85057406447243e-52,0.54,0.48,0.43,0.53,0,0.5,0.35,0.31,0.41,0,0.5,0.36,0.31,0.41,0,0.5,0.43,0.38,0.49,0.54,0.48,0.44,0.52,0
"1806",1,691,1,1,0.333498402964324,0.448218123055995,16,256,4,4,0.5,2.64997766865417,7.89290592670441,0.29,0.26,0.15,0.37,0.53,0.29,0.26,0.18,0.35,0.525,1.56574164449179e-58,0.52,0.5,0.47,0.55,0,0.58,0.44,0.4,0.51,0,0.58,0.45,0.41,0.51,0,0.58,0.56,0.5,0.62,0.52,0.5,0.48,0.54,0
"1807",1,692,1,1,0.579316065646708,0.957768519409001,16,256,4,4,0.5,1.67027209664695,10.5301653663317,0.14,0.13,0.03,0.23,0.768,0.14,0.13,0.05,0.2,0.746,2.89752424031318e-40,0.5,0.48,0.43,0.54,0,0.38,0.29,0.25,0.35,0,0.38,0.3,0.26,0.36,0,0.38,0.38,0.32,0.45,0.5,0.48,0.47,0.54,0
"1808",1,693,1,1,0.285434979246929,0.450818807352334,16,256,4,4,0.5,0.236581442370079,7.68947897354762,0.47,0.46,0.38,0.54,0.262,0.47,0.46,0.39,0.52,0.267,1.90645097499418e-07,0.18,0.21,0.16,0.27,0.17,0.06,0.04,0.02,0.08,0.02,0.06,0.05,0.03,0.09,0.2,0.06,0.06,0.04,0.11,0.18,0.21,0.16,0.26,0
"1809",1,694,1,1,0.487360356841236,0.870399050414562,16,256,4,4,0.5,1.59770192031516,7.59813583294551,0.63,0.6,0.49,0.71,0.147,0.63,0.6,0.52,0.7,0.134,3.26940615948431e-58,0.56,0.55,0.5,0.61,0,0.54,0.41,0.37,0.46,0,0.54,0.41,0.37,0.46,0,0.54,0.5,0.45,0.56,0.56,0.55,0.52,0.58,0
"1810",1,695,1,1,0.664830191293731,0.3962029395625,16,256,4,4,0.5,2.87206620071083,10.5960490147273,0.18,0.18,0.1,0.26,0.666,0.18,0.18,0.12,0.24,0.671,2.14093226967828e-27,0.37,0.37,0.32,0.43,0,0.21,0.15,0.12,0.2,0,0.21,0.16,0.13,0.21,0,0.21,0.2,0.16,0.25,0.37,0.37,0.33,0.4,0
"1811",1,696,1,1,0.741777233313769,-0.690207237843424,16,256,4,4,0.5,0.359362046399619,7.99619292418162,-0.9,-0.88,-0.98,-0.77,0.01,-0.9,-0.88,-0.97,-0.8,0.017,4.7998779328343e-06,0.14,0.17,0.13,0.23,0.38,0.03,0.03,0.02,0.06,0.05,0.03,0.04,0.02,0.07,0.42,0.03,0.04,0.03,0.08,0.14,0.17,0.13,0.22,0
"1812",1,697,1,1,0.791814015712589,-0.586445542518049,16,256,4,4,0.5,0.763297267195303,10.4299122492472,-0.82,-0.88,-0.98,-0.73,0.014,-0.82,-0.88,-0.98,-0.74,0.007,4.42108888369371e-47,0.53,0.49,0.43,0.55,0,0.49,0.34,0.29,0.4,0,0.49,0.34,0.3,0.41,0,0.49,0.43,0.37,0.5,0.53,0.49,0.45,0.53,0
"1813",1,698,1,1,0.981148951919749,0.560318884439766,16,256,4,4,0.5,2.99869562778622,8.02319283088048,0.5,0.46,0.35,0.56,0.258,0.5,0.46,0.37,0.54,0.25,4.53682115789471e-63,0.55,0.57,0.53,0.62,0,0.54,0.43,0.39,0.48,0,0.54,0.43,0.39,0.49,0,0.54,0.51,0.46,0.57,0.55,0.57,0.51,0.57,0
"1814",1,699,1,1,0.602867432869971,-0.339926588349044,16,256,4,4,0.5,1.73037785639055,8.06472332874934,-0.57,-0.6,-0.73,-0.48,0.131,-0.57,-0.6,-0.71,-0.5,0.133,1.06002162078663e-41,0.41,0.44,0.4,0.5,0,0.31,0.27,0.24,0.33,0,0.31,0.28,0.24,0.34,0,0.31,0.35,0.3,0.41,0.41,0.44,0.4,0.47,0
"1815",1,69,1,1,0.0261893651913851,0.00631472887471318,2,32,4,4,0.5,1.31171858900227,8.99947061141332,0.11,0.17,0,0.39,0.704,0.11,0.17,-0.03,0.38,0.716,2.59705494911592e-05,0.59,0.68,0.57,0.8,0.01,0.53,0.47,0.42,0.62,0,0.53,0.52,0.45,0.64,0.03,0.53,0.56,0.47,0.66,0.59,0.68,0.54,0.7,0
"1816",1,6,1,1,0.0118213326204568,-0.436566224787384,2,8,2,2,0.5,1.0721226548776,5.45450197458267,-0.09,-0.1,-0.72,0.9,0.928,-0.09,-0.1,-0.91,0.85,0.666,0.0462791362411973,0.65,0.4,0.21,0.59,0.05,0.57,0.43,0.18,0.98,0.04,0.57,0.53,0.18,0.98,0.05,0.57,0.71,0.19,0.99,0.65,0.4,0.13,0.85,0.12
"1817",1,700,1,1,0.957531753228977,-0.93808501958847,16,256,4,4,0.5,0.511217437158339,10.450950773557,-0.89,-0.72,-0.82,-0.63,0.062,-0.89,-0.72,-0.8,-0.65,0.063,8.73051833171338e-11,0.22,0.22,0.18,0.28,0.11,0.07,0.05,0.03,0.08,0.01,0.07,0.06,0.04,0.09,0.1,0.07,0.07,0.05,0.11,0.22,0.22,0.18,0.26,0
"1818",1,70,1,1,0.827037225011736,0.487839332316071,2,32,4,4,0.5,1.41859522498678,8.80851937135061,0.22,-0.11,-0.28,0.06,0.781,0.22,-0.11,-0.35,0.16,0.794,1.11530431337148e-05,0.63,0.62,0.55,0.7,0.01,0.57,0.48,0.42,0.65,0,0.57,0.52,0.44,0.66,0.02,0.57,0.56,0.45,0.68,0.63,0.62,0.56,0.73,0
"1819",1,71,1,1,0.926412644330412,-0.359068755991757,2,32,4,4,0.5,0.150639162533917,9.82322270472844,-0.37,-0.36,-0.46,-0.25,0.374,-0.37,-0.36,-0.53,-0.16,0.379,0.906552389647602,0.1,0.14,0.13,0.31,1,0.01,-0.04,-0.04,0.15,0.56,0.01,0.03,0.02,0.16,1,0.01,0.03,0.03,0.16,0.1,0.14,0.11,0.34,0.95
"1820",1,72,1,1,0.869243681430817,-0.851162349805236,2,32,4,4,0.5,0.57316557609709,8.83066669305166,-0.84,-0.89,-0.98,-0.69,0.012,-0.84,-0.89,-0.98,-0.64,0.014,0.309216405405362,0.18,0.27,0.2,0.4,0.99,0.05,0.01,0.01,0.13,0.47,0.05,0.06,0.04,0.14,1,0.05,0.07,0.04,0.15,0.18,0.27,0.17,0.34,0.08
"1821",1,73,1,1,0.684726297389716,-0.184575288090855,2,32,4,4,0.5,1.82854711736552,9.85036033391953,-0.08,-0.02,-0.15,0.16,0.972,-0.08,-0.02,-0.24,0.25,0.974,0.0185059361967249,0.36,0.49,0.37,0.64,0.64,0.21,0.14,0.11,0.32,0.22,0.21,0.2,0.14,0.34,0.78,0.21,0.22,0.15,0.35,0.36,0.49,0.32,0.5,0
"1822",1,74,1,1,0.0888365225400776,0.915516726672649,2,32,4,4,0.5,3.18553381506354,8.89270362854004,0.57,0.49,0.09,0.81,0.245,0.57,0.49,0.08,0.84,0.256,8.1088348314957e-07,0.72,0.77,0.71,0.85,0,0.74,0.68,0.66,0.8,0,0.74,0.72,0.68,0.81,0,0.74,0.77,0.7,0.83,0.72,0.77,0.63,0.74,0
"1823",1,75,1,1,0.601773309288546,-0.870962888468057,2,32,4,4,0.5,0.0700275064026937,6.18699651559194,-0.67,-0.69,-0.87,-0.54,0.071,-0.67,-0.69,-0.89,-0.42,0.075,0.0595184744641705,0.04,0.25,0.19,0.36,0.99,0,0.05,0.03,0.18,0.36,0,0.09,0.05,0.19,0.98,0,0.1,0.05,0.19,0.04,0.25,0.16,0.4,0.29
"1824",1,76,1,1,0.649817032041028,-0.857721098233014,2,32,4,4,0.5,0.331214837471489,8.72244736353556,-0.63,-0.44,-0.64,-0.26,0.296,-0.63,-0.44,-0.65,-0.24,0.275,0.117827533846547,0.14,0.37,0.28,0.51,0.87,0.03,0.06,0.04,0.24,0.32,0.03,0.13,0.08,0.26,0.93,0.03,0.14,0.08,0.27,0.14,0.37,0.23,0.46,0.02
"1825",1,77,1,1,0.011997887166217,0.201313399709761,2,32,4,4,0.5,1.8296768329828,8.67701778014501,-0.22,-0.21,-0.43,0,0.629,-0.22,-0.21,-0.45,0.02,0.61,9.61419636422491e-05,0.62,0.66,0.56,0.78,0.06,0.72,0.48,0.44,0.67,0,0.72,0.55,0.47,0.69,0.02,0.72,0.61,0.5,0.73,0.62,0.66,0.5,0.67,0
"1826",1,78,1,1,0.665715938434005,-0.941554554272443,2,32,4,4,0.5,0.432026744976174,6.97569432258606,-0.6,-0.7,-0.88,-0.51,0.082,-0.6,-0.7,-0.87,-0.43,0.073,0.131248739003843,0.11,0.26,0.19,0.37,0.98,0.02,0.04,0.03,0.16,0.39,0.02,0.09,0.05,0.18,0.99,0.02,0.09,0.06,0.18,0.11,0.26,0.18,0.39,0.2
"1827",1,79,1,1,0.0186740271747112,0.898152303416282,2,32,4,4,0.5,1.79027740006102,6.75858198801676,0.02,-0.01,-0.19,0.2,0.988,0.02,-0.01,-0.23,0.2,0.987,5.2193073289558e-05,0.56,0.62,0.54,0.73,0.08,0.45,0.42,0.35,0.61,0.01,0.45,0.47,0.37,0.63,0.07,0.45,0.51,0.38,0.65,0.56,0.62,0.49,0.68,0
"1828",1,7,1,1,0.758380498504266,-0.798701915889978,2,8,2,2,0.5,0.121866077184677,5.15410315593084,-0.94,-0.65,-0.93,-0.35,0.284,-0.94,-0.65,-0.97,-0.18,0.353,0.453084258147791,0.16,0.15,0.01,0.39,0.74,0.03,-0.01,-0.02,0.1,0.37,0.03,0.02,0,0.1,0.74,0.03,0.02,0,0.1,0.16,0.15,0,0.35,0.9
"1829",1,801,1,1,0.48370570759289,-0.982045328244567,2,8,2,2,1,0.201051073148847,7.47843090693156,-0.8,-0.27,-0.75,0.83,0.675,-0.8,-0.27,-0.93,0.78,0.662,0.0797632169320733,0.41,0.84,0.38,1.3,0.07,0.22,0.31,0.16,0.72,0.06,0.22,0.41,0.21,0.73,0.06,0.22,0.58,0.26,0.83,0.41,0.84,0.18,0.85,0.07
"1830",1,802,1,1,0.402573250466958,-0.239517203066498,2,8,2,2,1,1.66069671371952,7.30733048121134,-0.74,-0.83,-0.85,-0.11,0.131,-0.74,-0.83,-0.97,-0.07,0.318,0.52507082416704,0.22,0.25,0.03,0.76,0.63,0.06,-0.04,-0.07,0.32,0.51,0.06,0.04,0,0.34,0.63,0.06,0.06,0,0.36,0.22,0.25,0.01,0.55,0.8
"1831",1,803,1,1,0.0829099710099399,0.377145481761545,2,8,2,2,1,0.286386986728758,3.95384805202484,-0.2,-0.57,-0.77,0.22,0.35,-0.2,-0.57,-0.97,0.45,0.653,0.0493399412036434,0.59,0.58,0.3,0.87,0.06,0.47,0.4,0.26,0.78,0.02,0.47,0.49,0.31,0.79,0.06,0.47,0.65,0.38,0.9,0.59,0.58,0.36,0.81,0.02
"1832",1,804,1,1,0.715844072168693,0.137217649724334,2,8,2,2,1,1.89881103625521,6.99504073063533,0.52,0.41,-0.98,0.95,0.601,0.52,0.41,-0.78,0.94,0.999,0.295491103497062,0.39,0.56,0.02,1.17,0.34,0.2,0.04,-0.13,0.64,0.31,0.2,0.15,0,0.64,0.34,0.2,0.27,0,0.74,0.39,0.56,0.02,0.82,0.72
"1833",1,805,1,1,0.438703147927299,0.644821282476187,2,8,2,2,1,1.69662747299299,3.95139394601186,-0.77,0.14,-0.97,0.67,0.827,-0.77,0.14,-0.92,0.93,0.665,0.0344562462484923,0.67,0.89,0.5,1.28,0,0.6,0.58,0.45,0.94,0.04,0.6,0.69,0.48,0.95,0.02,0.6,0.95,0.52,0.99,0.67,0.89,0.54,0.86,0
"1834",1,806,1,1,0.0250588464550674,0.94265941157937,2,8,2,2,1,1.67939232010394,4.00048962036769,-0.72,-0.51,-0.93,0.34,0.378,-0.72,-0.51,-0.97,0.48,0.326,0.967691739983877,0.35,0.02,0.02,0.8,0.97,0.17,-0.1,-0.11,0.3,0.68,0.17,0,0,0.32,0.97,0.17,0,0,0.44,0.35,0.02,0.01,0.64,1
"1835",1,807,1,1,0.721262976294383,-0.230949007440358,2,8,2,2,1,0.0275346646085382,4.143075243632,-0.32,-0.43,-0.86,-0.17,0.431,-0.32,-0.43,-0.9,0.13,0.999,0.0501344381340853,0.03,0.57,0.26,0.85,0.34,0,0.12,0.04,0.28,0.22,0,0.14,0.04,0.29,0.34,0,0.15,0.04,0.29,0.03,0.57,0.05,0.47,0.19
"1836",1,808,1,1,0.759479793021455,0.381423146463931,2,8,2,2,1,0.724974961020052,2.72569267749786,0.45,0.82,0.08,0.87,0.108,0.45,0.82,-0.08,0.97,0.339,0.852183158632542,0.33,0.04,0,0.35,0.88,0.14,-0.09,-0.09,0.26,0.58,0.14,0,0,0.31,0.88,0.14,0.01,0,0.33,0.33,0.04,0.01,0.56,1
"1837",1,809,1,1,0.220713547198102,0.0759751140139997,2,8,2,2,1,0.0953760612756014,2.61500049034754,-0.09,0.57,0.24,0.97,0.273,-0.09,0.57,0.01,0.97,0.658,0.084101642428491,0.19,0.43,0.16,0.69,0.3,0.05,0.12,0.02,0.4,0.22,0.05,0.15,0.02,0.4,0.31,0.05,0.17,0.02,0.41,0.19,0.43,0.03,0.55,0.31
"1838",1,80,1,1,0.0368672269396484,-0.492069262079895,2,32,4,4,0.5,0.182420294811018,6.79509879748027,-0.07,-0.05,-0.17,0.1,0.914,-0.07,-0.05,-0.2,0.14,0.904,0.087816400844603,0.16,0.33,0.25,0.48,0.91,0.04,0.07,0.05,0.27,0.3,0.04,0.14,0.08,0.28,0.91,0.04,0.16,0.09,0.29,0.16,0.33,0.23,0.45,0
"1839",1,810,1,1,0.306749182054773,0.501357557252049,2,8,2,2,1,1.97468914464116,3.11505867640177,0.65,0.47,0.08,0.84,0.426,0.65,0.47,0.06,0.95,0.339,0.905894713668941,0.28,0.02,0,0.33,0.89,0.1,-0.05,-0.05,0.12,0.49,0.1,0,0,0.12,0.89,0.1,0,0,0.13,0.28,0.02,0,0.35,1
"1840",1,811,1,1,0.0888304691761732,0.118123380001634,2,8,2,2,1,0.841376818250865,4.6279111067454,-0.19,-0.41,-0.8,0.78,0.531,-0.19,-0.41,-0.94,0.91,0.635,0.378687396016276,0.29,0.25,0.01,0.59,0.28,0.11,0,-0.12,0.79,0.37,0.11,0.19,0,0.81,0.28,0.11,0.83,0,0.98,0.29,0.25,0.03,0.85,0.87
"1841",1,812,1,1,0.926219773013145,-0.545818285550922,2,8,2,2,1,0.378916037734598,4.61982574065526,-0.93,-0.73,-0.87,0.78,0.203,-0.93,-0.73,-0.98,0.57,0.318,0.750267950075475,0.07,0.18,0.03,0.85,0.78,0.01,-0.13,-0.14,0.84,0.79,0.01,0.02,0,0.86,0.78,0.01,0.06,0,0.98,0.07,0.18,0.01,0.84,0.94
"1842",1,813,1,1,0.562715654959902,-0.248889048583806,2,8,2,2,1,1.39527325285599,4.5569029211998,0.47,0.21,-0.07,0.58,0.917,0.47,0.21,-0.35,0.87,0.999,0.245825448336067,0.16,0.47,0.02,0.92,0.61,0.04,0.03,-0.01,0.36,0.26,0.04,0.07,0,0.36,0.61,0.04,0.08,0,0.36,0.16,0.47,0.02,0.53,0.76
"1843",1,814,1,1,0.512723154621199,0.323943327646703,2,8,2,2,1,1.66538958996534,4.54764534632365,0.67,0.62,-0.05,0.82,0.259,0.67,0.62,-0.16,0.98,0.323,0.489546100806613,0.24,0.39,0.02,1.07,0.5,0.08,-0.04,-0.07,0.44,0.46,0.08,0.06,0,0.45,0.5,0.08,0.09,0,0.47,0.24,0.39,0.02,0.65,0.7
"1844",1,815,1,1,0.495771104935557,-0.457299374043941,2,8,2,2,1,1.29855502815917,4.52532368103663,-0.38,-0.79,-0.95,-0.42,0.125,-0.38,-0.79,-0.97,0.08,0.339,0.00428307281787314,0.72,1.06,0.83,1.3,0.05,0.7,0.46,0.32,0.65,0.02,0.7,0.48,0.33,0.66,0.06,0.7,0.51,0.34,0.67,0.72,1.06,0.17,0.82,0.02
"1845",1,816,1,1,0.586960791377351,0.712259933818132,2,8,2,2,1,0.176330103073269,3.53117738564809,0.52,0.03,-0.91,0.96,0.978,0.52,0.03,-0.93,0.91,0.999,0.594688463865051,0.11,0.32,0.01,1.02,0.54,0.02,-0.1,-0.16,0.44,0.71,0.02,0.06,0,0.47,0.54,0.02,0.18,0,0.96,0.11,0.32,0.02,0.76,0.85
"1846",1,817,1,1,0.454261889448389,-0.827919269911945,2,8,2,2,1,0.555825437419116,4.88924715916316,-0.05,0.09,-0.13,0.38,0.893,-0.05,0.09,-0.32,0.74,0.999,0.611956403181021,0.13,0.12,0.01,0.43,0.73,0.02,-0.02,-0.02,0.09,0.43,0.02,0.01,0,0.1,0.73,0.02,0.01,0,0.1,0.13,0.12,0.01,0.47,0.98
"1847",1,818,1,1,0.57128390786238,-0.427755618002266,2,8,2,2,1,1.22346496302634,4.52290681203206,-0.34,0.36,0.04,0.66,0.584,-0.34,0.36,-0.58,0.75,0.335,0.745644166446651,0.43,0.07,0,0.35,0.88,0.25,-0.03,-0.04,0.1,0.46,0.25,0,0,0.1,0.88,0.25,0.01,0,0.1,0.43,0.07,0.01,0.69,0.99
"1848",1,819,1,1,0.117614410817623,-0.491069896146655,2,8,2,2,1,1.0909480699338,4.61508863766988,-0.74,-0.54,-0.9,0.4,0.368,-0.74,-0.54,-0.98,0.79,0.313,0.308817319811776,0.58,0.62,0.01,1.28,0.18,0.45,0.05,-0.11,0.79,0.24,0.45,0.24,0,0.82,0.18,0.45,0.88,0,0.93,0.58,0.62,0.06,0.86,0.29
"1849",1,81,1,1,0.437717393506318,0.245045454241335,2,32,4,4,0.5,2.21500870212913,6.68235438664754,0.15,0.05,-0.08,0.21,0.925,0.15,0.05,-0.16,0.27,0.925,0.000994804415983321,0.56,0.44,0.37,0.54,0.35,0.46,0.28,0.27,0.43,0.06,0.46,0.34,0.3,0.45,0.34,0.46,0.38,0.32,0.47,0.56,0.44,0.42,0.59,0
"1850",1,820,1,1,0.378225242486224,-0.802702633198351,2,8,2,2,1,1.48818901088089,4.99169516563416,-0.79,-0.36,-0.67,-0.02,0.598,-0.79,-0.36,-0.93,0.13,0.653,0.524479509923319,0.25,0.24,0,0.68,0.7,0.08,-0.02,-0.05,0.28,0.43,0.08,0.02,0,0.3,0.7,0.08,0.03,0,0.32,0.25,0.24,0.01,0.5,0.92
"1851",1,821,1,1,0.272327110636979,0.456772033125162,2,8,2,2,1,0.0864669918082654,4.60459180275599,0.91,0.65,-0.6,0.97,0.213,0.91,0.65,-0.6,0.97,0.298,0.643689990280137,0.15,0.22,0.02,0.84,0.63,0.03,-0.1,-0.16,0.54,0.63,0.03,0.04,0,0.54,0.62,0.03,0.1,0,0.62,0.15,0.22,0.02,0.68,0.89
"1852",1,822,1,1,0.431558427168056,-0.710289058741182,2,8,2,2,1,1.83182727079839,4.98589502970378,-0.73,-0.32,-0.85,0.82,0.634,-0.73,-0.32,-0.87,0.68,0.999,0.364981047699161,0.35,0.34,0.04,0.76,0.34,0.16,0,-0.14,0.73,0.32,0.16,0.12,0,0.73,0.32,0.16,0.23,0,0.86,0.35,0.34,0.02,0.8,0.41
"1853",1,823,1,1,0.813272007275373,0.710496906656772,2,8,2,2,1,1.21678517200053,5.01067504485448,-0.82,-0.77,-0.93,0.06,0.176,-0.82,-0.77,-0.97,0.14,0.999,0.226557249840065,0.54,0.35,0.05,0.66,0.25,0.39,0.09,-0.03,0.59,0.23,0.39,0.19,0.01,0.64,0.25,0.39,0.31,0.01,0.72,0.54,0.35,0.05,0.77,0.24
